word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_11,word_12,word_13,word_14,word_15,word_16,word_17,word_18,word_19,word_20,word_21,word_22,word_23,label
0.2533605694770813,-0.12882065773010254,0.17821167409420013,-0.380604088306427,-0.08456017076969147,-0.11260143667459488,0.16598644852638245,0.664592981338501,-0.1894780695438385,0.3355574607849121,0.24253949522972107,-0.4248233437538147,0.28490886092185974,0.37685057520866394,-0.6416473984718323,0.2659444510936737,0.0727405771613121,0.10241451114416122,0.2962058186531067,0.05525591969490051,-0.0659845620393753,0.167683944106102,-0.16172093152999878,1
0.22857916355133057,-0.08577227592468262,0.22936242818832397,-0.31023767590522766,-0.025056295096874237,-0.08373777568340302,0.18487240374088287,0.6517611145973206,-0.0766279548406601,0.33862176537513733,0.2789061963558197,-0.4767596423625946,0.29789477586746216,0.31624463200569153,-0.7126631736755371,0.30837440490722656,0.15834428369998932,0.10953876376152039,0.3242543041706085,0.20472946763038635,-0.13903777301311493,0.2556990385055542,-0.2396015226840973,1
0.28981518745422363,-0.09581131488084793,0.167551651597023,-0.29352766275405884,-0.05690976232290268,-0.07735341787338257,0.20653267204761505,0.7002689242362976,-0.24145342409610748,0.31388726830482483,0.27316704392433167,-0.39333465695381165,0.34495216608047485,0.3399174213409424,-0.6636876463890076,0.25311821699142456,0.14118482172489166,0.11961621791124344,0.3160407543182373,0.1309298723936081,-0.11892776936292648,0.22353795170783997,-0.2004244029521942,0
0.2640884220600128,-0.23787319660186768,0.22063599526882172,-0.3481094241142273,-0.23928606510162354,-0.26113271713256836,0.1756642609834671,0.7237188816070557,-0.24887648224830627,0.4086947739124298,0.28694579005241394,-0.382549524307251,0.25660979747772217,0.32826879620552063,-0.7261178493499756,0.35467109084129333,0.07218781858682632,0.13879750669002533,0.3494177460670471,-0.06458012014627457,-0.1772240698337555,0.1275353729724884,-0.14590266346931458,2
0.4749031364917755,-0.2401929497718811,0.018012166023254395,-0.2761945426464081,-0.30281680822372437,-0.16920365393161774,0.30864760279655457,0.8598403334617615,-0.6586070656776428,0.37031078338623047,0.38825494050979614,-0.3724422752857208,0.4022327661514282,0.5182194113731384,-0.6071747541427612,0.13994146883487701,0.10273661464452744,0.09277229756116867,0.3083266019821167,-0.12729354202747345,-0.23983478546142578,0.18495148420333862,0.034674808382987976,2
0.23276247084140778,-0.11649274080991745,0.13948489725589752,-0.33560478687286377,-0.048340778797864914,-0.07967136800289154,0.20336198806762695,0.6654717326164246,-0.16922397911548615,0.34901750087738037,0.286847323179245,-0.4353926479816437,0.2681289315223694,0.32045137882232666,-0.6034623980522156,0.27272096276283264,0.0691109374165535,0.12643291056156158,0.3098457157611847,0.12377268821001053,-0.1173432320356369,0.20983844995498657,-0.18905505537986755,2
0.6165912747383118,-0.4745596945285797,-0.12473087012767792,-0.1998995989561081,-0.5875925421714783,-0.15634281933307648,0.4017466902732849,0.9751713275909424,-1.0970014333724976,0.334999144077301,0.633291482925415,-0.26584601402282715,0.2923355996608734,0.5487362146377563,-0.5837580561637878,0.06750526279211044,-0.08164073526859283,0.07786136865615845,0.4194278120994568,-0.27914708852767944,-0.31522077322006226,0.15358208119869232,0.1484016627073288,2
0.7791410684585571,-0.44415122270584106,-0.16406986117362976,-0.05839591473340988,-0.6787944436073303,-0.49098506569862366,0.3418281078338623,1.013482689857483,-1.1693620681762695,0.3135892450809479,0.563292384147644,-0.2300787717103958,0.4709707796573639,0.6012935042381287,-0.6762387156486511,0.02874039299786091,-0.016491277143359184,-0.04667134955525398,0.26957419514656067,-0.5501791834831238,-0.3691670298576355,0.29938334226608276,0.2197664976119995,2
0.7480864524841309,-0.5574234127998352,-0.1846926361322403,0.0016017146408557892,-0.6792781352996826,-0.5281170010566711,0.35987430810928345,1.0941709280014038,-1.2298038005828857,0.39467960596084595,0.6004602909088135,-0.20890504121780396,0.5264942049980164,0.6992570161819458,-0.7200396656990051,0.047489605844020844,0.029224315658211708,-0.04725825786590576,0.2739000618457794,-0.6163574457168579,-0.4060462415218353,0.290276437997818,0.22926335036754608,2
0.7331250905990601,-0.48468324542045593,-0.1618712693452835,0.00018976416322402656,-0.6315087080001831,-0.5488362312316895,0.28803062438964844,0.9986639618873596,-1.1106475591659546,0.3238700330257416,0.5311350226402283,-0.23382219672203064,0.5201781392097473,0.6323803067207336,-0.6950337290763855,0.04000324383378029,0.0338389128446579,-0.07773060351610184,0.21868744492530823,-0.580925464630127,-0.345541775226593,0.33432823419570923,0.21677233278751373,2
0.21589915454387665,-0.14725875854492188,0.19973275065422058,-0.3232394754886627,-0.07830789685249329,-0.11810842156410217,0.15804368257522583,0.6845933198928833,-0.10703649371862411,0.3823501169681549,0.22161142528057098,-0.43325069546699524,0.28317105770111084,0.31298723816871643,-0.6825618147850037,0.34351494908332825,0.1457824856042862,0.1273110955953598,0.3247564435005188,0.10778678208589554,-0.1357821822166443,0.20425726473331451,-0.20021207630634308,2
0.3158586919307709,-0.2058834284543991,0.01753832772374153,-0.2289603054523468,-0.1586737185716629,-0.04987037926912308,0.20539075136184692,0.7312167882919312,-0.4442221522331238,0.2637115716934204,0.354603111743927,-0.40863242745399475,0.3033909797668457,0.3707927167415619,-0.5989124774932861,0.1577940136194229,0.062682144343853,0.12161637842655182,0.33575475215911865,0.062363311648368835,-0.042844995856285095,0.24707168340682983,-0.18997794389724731,2
0.2708853483200073,-0.13401015102863312,0.11128661036491394,-0.266831636428833,-0.0829981341958046,-0.059649527072906494,0.2803974747657776,0.7382451295852661,-0.3286396563053131,0.3239372968673706,0.3436296284198761,-0.40325629711151123,0.3389657139778137,0.4084184765815735,-0.6391212344169617,0.17489297688007355,0.16952703893184662,0.10878504812717438,0.3144696354866028,0.14958110451698303,-0.13043120503425598,0.23754140734672546,-0.1809573471546173,2
0.7600417137145996,-0.47634750604629517,-0.14173515141010284,0.0049121626652777195,-0.6761749982833862,-0.5512561202049255,0.29451966285705566,1.0743671655654907,-1.1136274337768555,0.3428710699081421,0.5713039040565491,-0.2208785116672516,0.5221549272537231,0.6568973660469055,-0.7515084743499756,0.07132261246442795,-0.0023182237055152655,-0.0610145665705204,0.2605753242969513,-0.5754629969596863,-0.34181246161460876,0.39216554164886475,0.19042646884918213,2
0.6097407937049866,-0.3881123960018158,-0.06228448823094368,-0.036166150122880936,-0.5341290235519409,-0.4582824110984802,0.26405468583106995,0.9350064992904663,-0.8644493818283081,0.3281134068965912,0.476436048746109,-0.2297305166721344,0.4305709898471832,0.5523587465286255,-0.6937757730484009,0.10898573696613312,0.03824431076645851,-0.016949264332652092,0.26839619874954224,-0.4728854298591614,-0.30748024582862854,0.3300890624523163,0.09271003305912018,2
0.6071766018867493,-0.5945327877998352,-0.1804915964603424,-0.1574999839067459,-0.6820623278617859,-0.2504284381866455,0.36535370349884033,0.9965747594833374,-1.2447924613952637,0.37333157658576965,0.682127833366394,-0.2753748893737793,0.28613877296447754,0.5753670930862427,-0.6524654626846313,0.0840391293168068,-0.11717003583908081,0.14458820223808289,0.48805341124534607,-0.4143930971622467,-0.347708523273468,0.14477010071277618,0.18425707519054413,2
0.6478181481361389,-0.5068838000297546,-0.09754767268896103,-0.038680486381053925,-0.6184950470924377,-0.4920952618122101,0.30216366052627563,1.0217448472976685,-1.0568227767944336,0.4288938045501709,0.5652315020561218,-0.16569079458713531,0.4614930748939514,0.6405787467956543,-0.7286915183067322,0.1792600452899933,-0.0057485466822981834,0.0009184299851767719,0.2932162284851074,-0.5266467928886414,-0.4107741415500641,0.24833489954471588,0.1730339527130127,2
